site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
da,5437,313516,38349,38484,2,1,2021.08.05 16:53,2021.08.24,2,2,1363,0
da,1072,152331,36704,38499,3,1,2021.08.05 16:53,2021.08.20,2,2,1736,561
da,1627,277728,38345,38345,2,1,2021.08.05 16:53,2021.08.20,2,2,538,1100
da,648,14932,37391,38414,2,1,2021.08.05 16:53,2021.08.21,2,2,2360,561
da,3841,215937,37363,37363,3,1,2021.08.05 16:53,2021.09.12,2,2,4352,561
se,2905,313517,37443,38237,2,1,2021.08.05 16:53,2021.08.29,2,2,1179,625
da,1833,221480,35426,35426,3,2,2021.08.05 16:53,2021.08.09,4,2,2514,0
se,3636,313054,36169,36736,2,2,2021.08.05 16:55,2021.08.28,2,2,2838,625
da,1930,313518,35151,38485,3,1,2021.08.05 16:56,2021.08.11,2,2,4569,519
se,4599,313520,37010,37010,2,1,2021.08.05 16:57,2021.08.24,5,4,1602,1037
da,1303,44739,37382,37382,2,1,2021.08.05 16:57,2021.08.06,2,2,3341,0
da,647,313521,37388,37388,2,1,2021.08.05 16:58,2021.08.09,2,2,1502,519
se,6736,219984,30595,34996,2,1,2021.08.05 16:58,2021.08.02,2,2,3843,1037
de,7690,313523,35070,35340,2,1,2021.08.05 16:58,2021.08.06,2,2,906,626
se,6761,313524,38439,38482,3,1,2021.08.05 16:58,2021.08.21,2,2,1418,891
de,1072,313525,36113,38486,7,1,2021.08.05 16:58,2021.08.08,4,4,2449,0
da,2582,313515,36952,37267,2,1,2021.08.05 16:59,2021.08.15,2,2,2241,519
de,7829,312903,36456,36456,2,2,2021.08.05 17:01,2021.08.28,2,2,4386,0
da,505,313527,36029,36609,3,1,2021.08.05 17:01,2021.08.01,4,4,4789,0
se,3275,249822,35573,37401,3,1,2021.08.05 17:01,2021.09.01,2,2,654,720
da,1054,53835,36437,36572,3,1,2021.08.05 17:02,2021.10.21,2,2,3529,561
da,1124,217619,38071,38071,2,1,2021.08.05 17:02,2021.08.15,2,2,3274,519
da,5588,18742,36695,37932,4,1,2021.08.05 17:02,2021.08.22,2,2,1494,1029
da,505,6457,36029,36609,2,1,2021.08.05 17:03,2021.08.08,2,2,4213,0
da,3029,313530,36846,36846,2,1,2021.08.05 17:03,2021.08.19,2,2,957,561
da,505,6701,36029,36609,2,1,2021.08.05 17:03,2021.08.21,2,2,3104,561
da,5437,312629,38349,38484,2,2,2021.08.05 17:03,2021.08.04,2,2,908,1029
se,4759,285540,37537,38225,2,1,2021.08.05 17:05,2021.08.11,2,2,1604,1037
da,1627,58082,37664,37664,2,1,2021.08.05 17:05,2021.08.26,2,2,3030,901
da,884,57749,35385,38134,2,1,2021.08.05 17:06,2021.08.22,3,3,3088,902
da,2771,121466,35420,37323,2,1,2021.08.05 17:06,2021.09.04,4,4,1054,1099
da,2150,261874,38430,38430,2,1,2021.08.05 17:06,2021.08.26,2,2,4876,672
da,2150,193051,38430,38430,2,1,2021.08.05 17:06,2021.08.26,2,2,4800,672
da,6648,313532,35028,37231,2,1,2021.08.05 17:07,2021.08.08,2,2,3099,1313
da,3226,53120,36332,37924,4,1,2021.08.05 17:07,2021.09.20,2,2,520,0
da,595,299754,36137,37804,2,1,2021.08.05 17:08,2021.08.01,2,2,4379,519
se,2773,313533,36246,38234,2,1,2021.08.05 17:09,2021.08.28,2,2,3181,625
no,3052,248758,36422,36422,2,1,2021.08.05 17:10,2021.08.25,3,2,4974,0
se,6761,313535,38439,38482,2,1,2021.08.05 17:11,2021.08.21,2,2,2544,0
da,492,313536,37638,37795,6,1,2021.08.05 17:12,2021.08.18,2,2,654,1100
se,5062,313537,36626,36651,3,1,2021.08.05 17:12,2021.08.19,2,2,2732,0
da,505,68375,36029,36609,2,1,2021.08.05 17:13,2021.08.21,2,2,4190,901
da,1072,313538,36704,38499,2,1,2021.08.05 17:15,2021.08.14,2,2,2002,519
da,4854,9952,38480,38480,2,1,2021.08.05 17:17,2021.08.16,4,4,2613,672
da,1474,313539,38369,38397,2,1,2021.08.05 17:18,2021.08.26,2,2,2223,561
da,4854,83425,38480,38480,5,2,2021.08.05 17:19,2021.08.23,3,3,1007,519
se,949,313540,35829,38186,4,1,2021.08.05 17:19,2021.08.09,2,2,2473,1037
da,7121,313541,35505,36200,2,1,2021.08.05 17:20,2021.08.16,3,2,2582,0
da,3148,313542,35895,35895,2,1,2021.08.05 17:20,2021.08.07,2,2,1485,561
se,8175,313543,37653,37653,3,1,2021.08.05 17:21,2021.09.03,2,2,4878,625
se,6761,313544,38439,38482,2,1,2021.08.05 17:22,2021.08.26,2,2,634,1086
da,830,171614,35903,36832,2,1,2021.08.05 17:24,2021.08.22,2,2,3247,561
de,1099,213713,36091,37441,4,2,2021.08.05 17:28,2021.09.14,2,2,2209,1333
da,1474,313547,38369,38397,2,1,2021.08.05 17:29,2021.08.12,2,2,4342,1029
da,2150,121810,38430,38430,2,1,2021.08.05 17:30,2021.08.13,2,2,1018,519
da,648,53243,37391,38414,2,1,2021.08.05 17:31,2021.08.21,2,2,731,561
da,1930,291696,35151,38485,2,1,2021.08.05 17:31,2021.08.16,2,2,1502,901
da,8285,151891,37599,37599,2,2,2021.08.05 17:32,2021.08.14,3,3,4682,519
da,1474,313548,38369,38397,3,1,2021.08.05 17:32,2021.08.25,2,2,819,561
se,5710,176069,38066,38132,3,1,2021.08.05 17:32,2021.08.19,2,2,2783,905
se,2125,313549,38509,38509,2,1,2021.08.05 17:33,2021.08.23,2,2,984,891
da,846,313551,38058,38058,2,1,2021.08.05 17:34,2021.08.10,2,2,4810,519
da,1191,313552,38353,38362,2,1,2021.08.05 17:34,2021.08.14,2,2,1943,0
se,846,18196,38058,38058,2,1,2021.08.05 17:36,2021.08.04,2,2,1767,0
da,2673,313553,37975,38488,2,1,2021.08.05 17:37,2021.08.30,2,2,1959,519
de,3508,179969,35900,35900,3,2,2021.08.05 17:37,2021.08.01,2,2,3325,1033
da,3894,313554,34064,38404,2,1,2021.08.05 17:38,2021.08.26,5,5,3724,116
de,5174,313228,38083,38083,2,1,2021.08.05 17:40,2021.08.09,2,2,973,0
da,2639,313552,36112,36112,2,1,2021.08.05 17:41,2021.08.16,2,2,591,561
da,7457,313555,36578,36578,3,1,2021.08.05 17:43,2021.09.10,2,2,4153,0
da,1627,313556,37664,37664,4,1,2021.08.05 17:43,2021.08.21,4,2,4591,519
da,1627,313556,37664,37664,2,1,2021.08.05 17:44,2021.08.23,2,2,1443,519
da,8154,204404,37081,37528,2,1,2021.08.05 17:47,2021.08.11,3,3,3453,1099
se,505,69464,36029,36609,2,1,2021.08.05 17:48,2021.08.13,2,2,3971,1037
se,3390,8811,37058,37058,2,1,2021.08.05 17:48,2021.08.26,2,2,4915,625
da,3372,313557,37157,38455,2,1,2021.08.05 17:50,2021.08.18,2,2,4783,1100
da,4086,249826,35330,35330,2,1,2021.08.05 17:50,2021.08.05,2,2,1878,1029
da,648,313558,37391,38414,2,1,2021.08.05 17:50,2021.08.21,5,5,3745,1029
da,3809,227171,37762,37833,2,1,2021.08.05 17:52,2021.08.16,2,2,3711,0
se,7427,298493,36657,36657,2,1,2021.08.05 17:54,2021.08.15,2,2,1237,1086
da,1374,241718,37641,37767,4,1,2021.08.05 17:54,2021.08.23,3,3,1782,672
da,1191,313560,38353,38362,2,1,2021.08.05 17:55,2021.08.23,2,2,4469,0
se,4680,8811,36853,38126,2,1,2021.08.05 17:55,2021.08.28,2,2,4096,625
se,6958,313561,35341,38148,2,1,2021.08.05 17:55,2021.08.19,3,2,4442,0
da,1930,313557,35151,38485,4,1,2021.08.05 17:55,2021.08.20,2,2,2116,1100
da,492,313562,37638,37795,3,1,2021.08.05 17:56,2021.08.23,2,2,2923,519
de,1072,270223,36774,38505,4,1,2021.08.05 17:57,2021.09.05,2,2,1154,1034
da,1124,68145,38071,38071,3,1,2021.08.05 18:01,2021.08.19,2,2,2020,561
da,2655,313563,36856,36856,2,1,2021.08.05 18:03,2021.08.08,2,2,3201,561
da,505,270672,36029,36609,2,1,2021.08.05 18:04,2021.08.16,2,2,2666,1100
da,6088,136295,36698,36698,4,1,2021.08.05 18:04,2021.08.30,2,2,3430,901
se,6761,313564,38439,38482,2,1,2021.08.05 18:05,2021.08.28,2,2,4019,1114
se,3778,313565,35837,38259,2,1,2021.08.05 18:06,2021.08.12,4,2,591,0
se,4893,313566,38435,38435,3,1,2021.08.05 18:07,2021.08.26,2,2,551,625
da,1505,259736,36282,37780,2,1,2021.08.05 18:08,2021.08.02,2,2,4013,561
da,5437,312638,38349,38484,2,2,2021.08.05 18:08,2021.08.16,2,2,4847,519
no,6729,6105,37555,38128,2,1,2021.08.05 18:10,2021.08.21,2,2,2644,914
da,1215,252364,36307,36307,2,1,2021.08.05 18:12,2021.08.25,2,2,3502,1029
da,8154,174985,37081,37528,3,1,2021.08.05 18:13,2021.08.01,6,4,2853,0
da,1930,6365,37884,38498,5,1,2021.08.05 18:13,2021.08.18,2,2,1167,561
da,1072,197109,36704,38499,2,1,2021.08.05 18:14,2021.08.06,2,2,4220,519
se,6514,180389,38323,38323,3,1,2021.08.05 18:15,2021.08.22,2,2,2245,905
se,5588,196364,36695,37932,2,1,2021.08.05 18:18,2021.08.05,2,2,2377,906
da,1031,220729,36173,38099,1,1,2021.08.05 18:19,2021.08.23,2,2,644,901
se,4893,313570,38435,38435,3,1,2021.08.05 18:19,2021.08.12,2,2,2275,625
de,4929,283744,33801,35104,3,1,2021.08.05 18:21,2021.10.07,7,7,827,436
da,499,222721,37845,37845,2,1,2021.08.05 18:22,2021.08.28,4,4,1442,901
da,1474,156989,38369,38397,2,1,2021.08.05 18:23,2021.08.08,2,2,3636,561
se,3279,148687,37023,38244,2,1,2021.08.05 18:25,2021.08.25,4,4,1180,625
da,492,313572,35003,35369,4,1,2021.08.05 18:26,2021.08.13,2,2,2315,561
se,6021,14670,38347,38347,2,1,2021.08.05 18:26,2021.08.26,2,2,1292,1351
da,1072,313573,36704,38499,2,1,2021.08.05 18:28,2021.08.13,2,2,2731,519
se,654,120108,36297,36297,2,1,2021.08.05 18:29,2021.09.14,4,4,1278,0
da,3070,193137,35506,37357,2,1,2021.08.05 18:29,2021.08.09,2,2,880,519
da,1930,313573,35151,38485,2,1,2021.08.05 18:31,2021.08.15,2,2,3797,519
da,648,312867,37391,38414,2,1,2021.08.05 18:33,2021.08.28,2,2,2157,519
se,2125,247595,36678,37032,2,1,2021.08.05 18:35,2021.08.01,2,2,3859,905
se,8231,38801,37596,38168,2,1,2021.08.05 18:36,2021.08.27,3,3,606,891
da,1377,220729,36205,37300,2,1,2021.08.05 18:37,2021.08.26,3,3,3834,901
da,3941,84254,38474,38474,2,1,2021.08.05 18:42,2021.08.18,2,2,4281,1208
da,391,167810,35577,35577,3,1,2021.08.05 18:43,2021.08.08,2,2,953,1313
da,1191,259672,38353,38362,2,1,2021.08.05 18:43,2021.08.23,2,2,1027,561
da,3029,220896,36846,36846,2,1,2021.08.05 18:44,2021.08.18,2,2,3541,901
da,1474,313575,38369,38397,3,1,2021.08.05 18:46,2021.08.11,2,2,1920,519
da,1072,313576,36704,38499,2,1,2021.08.05 18:46,2021.08.13,2,2,2023,0
da,2681,259736,36245,36245,2,1,2021.08.05 18:47,2021.08.31,2,2,4863,561
de,4929,313577,33801,35104,3,1,2021.08.05 18:47,2021.10.07,2,2,997,1034
da,654,313578,36297,36297,2,1,2021.08.05 18:48,2021.08.16,2,2,2276,519
da,7699,24710,38420,38420,5,1,2021.08.05 18:48,2021.08.25,2,2,1979,903
da,647,312665,37388,37388,2,1,2021.08.05 18:49,2021.08.19,2,2,2928,561
da,7940,257515,36820,36820,2,1,2021.08.05 18:49,2021.08.13,2,2,3250,561
da,415,313579,36330,37864,2,1,2021.08.05 18:52,2021.08.16,2,2,1522,519
da,391,313580,35577,35577,5,1,2021.08.05 18:53,2021.08.18,5,4,2556,519
da,968,16009,38082,38100,4,1,2021.08.05 18:54,2021.08.16,2,2,2059,1099
da,7400,257515,37173,37173,2,1,2021.08.05 18:54,2021.08.15,2,2,3797,561
da,860,138870,36321,36321,2,1,2021.08.05 18:54,2021.09.03,6,6,538,561
da,1665,221611,37737,37737,2,1,2021.08.05 18:58,2021.08.06,2,2,754,1029
de,1505,313581,36282,37780,2,1,2021.08.05 18:59,2021.08.05,2,2,2712,1034
se,996,186021,36625,36625,2,1,2021.08.05 19:03,2021.08.17,2,2,4003,1037
da,1688,313584,36327,36327,2,1,2021.08.05 19:04,2021.08.29,2,2,1172,1029
da,7511,116106,34287,37304,3,1,2021.08.05 19:05,2021.08.18,6,4,1292,901
se,7426,133261,35780,38166,2,1,2021.08.05 19:06,2021.08.20,2,2,3014,904
da,595,51150,36137,37804,2,1,2021.08.05 19:06,2021.08.01,3,3,1870,561
se,1590,260483,37201,37201,2,1,2021.08.05 19:07,2021.08.07,2,2,2861,904
se,610,269913,38046,38170,3,2,2021.08.05 19:08,2021.08.08,2,2,4790,1037
se,2125,313586,38509,38509,2,1,2021.08.05 19:08,2021.08.18,4,2,1575,891
se,6572,51406,36562,38161,2,1,2021.08.05 19:10,2021.08.23,2,2,3097,625
se,846,309745,38466,38472,2,1,2021.08.05 19:13,2021.08.07,2,2,3353,625
de,8191,313589,37883,37883,7,1,2021.08.05 19:15,2021.08.24,2,2,1666,1033
se,846,313590,38058,38058,2,1,2021.08.05 19:17,2021.08.02,2,2,4120,1037
da,5974,252418,37972,37972,2,1,2021.08.05 19:17,2021.08.09,2,2,1727,519
se,6346,264934,36873,38175,3,1,2021.08.05 19:18,2021.08.15,2,2,2778,625
da,1071,265209,38356,38356,3,1,2021.08.05 19:19,2021.08.09,2,2,3286,1100
da,3508,313591,35900,35900,3,1,2021.08.05 19:20,2021.08.01,4,4,4061,1029
da,3226,259918,36332,37924,2,1,2021.08.05 19:20,2021.08.11,4,4,3276,1029
de,7844,313593,38359,38359,2,1,2021.08.05 19:21,2021.09.01,2,2,3790,0
da,3643,313594,8819,35486,2,1,2021.08.05 19:24,2021.08.20,3,2,1036,519
da,884,307587,35385,38134,1,1,2021.08.05 19:24,2021.08.22,2,2,3881,901
da,1187,313595,37951,37954,2,1,2021.08.05 19:25,2021.08.23,2,2,2870,1029
se,4535,313596,37986,38238,2,1,2021.08.05 19:25,2021.08.01,2,2,1978,625
se,1394,138579,38463,38464,2,1,2021.08.05 19:25,2021.08.23,2,2,950,905
se,6483,222422,37859,38158,2,1,2021.08.05 19:26,2021.08.08,2,2,2904,1037
se,1394,222422,38463,38464,2,1,2021.08.05 19:29,2021.08.15,2,2,2535,1037
se,1394,313599,38463,38464,2,1,2021.08.05 19:29,2021.08.06,2,2,3428,0
da,3590,313601,35115,37711,2,1,2021.08.05 19:32,2021.08.13,2,2,4743,0
da,2681,132769,36245,36245,2,1,2021.08.05 19:32,2021.08.05,2,2,3097,561
da,5710,174238,38066,38132,3,1,2021.08.05 19:33,2021.08.26,5,4,1950,0
no,6730,265453,36340,36340,3,1,2021.08.05 19:33,2021.08.13,4,4,3739,1031
se,1394,313602,38463,38464,2,1,2021.08.05 19:34,2021.08.26,3,2,917,625
da,645,313603,37390,37390,2,1,2021.08.05 19:35,2021.08.19,2,2,2672,519
se,8292,211549,38040,38164,2,1,2021.08.05 19:37,2021.08.07,2,2,3980,905
da,3762,248140,33954,37330,2,1,2021.08.05 19:38,2021.10.29,2,2,891,672
no,7672,313604,37774,37774,3,1,2021.08.05 19:38,2021.08.17,7,5,1866,1030
da,1805,313606,38084,38084,3,1,2021.08.05 19:40,2021.08.05,2,2,3791,1331
da,3372,142433,37157,38455,3,1,2021.08.05 19:41,2021.08.08,2,2,1270,0
da,1191,313608,38353,38362,2,1,2021.08.05 19:43,2021.08.19,3,2,3135,561
da,1191,183141,38353,38362,2,1,2021.08.05 19:43,2021.08.26,4,4,2985,519
da,1474,313609,38369,38397,4,1,2021.08.05 19:44,2021.08.01,2,2,2657,519
se,3250,313610,36715,37848,2,1,2021.08.05 19:46,2021.08.24,3,2,3348,625
se,4637,313611,38418,38456,2,1,2021.08.05 19:48,2021.08.21,2,2,2245,1037
se,3250,313612,36715,37848,2,1,2021.08.05 19:48,2021.08.24,3,2,1805,625
da,4766,313615,37912,37912,2,1,2021.08.05 19:49,2021.08.17,2,2,2523,519
da,3590,279461,35115,37711,2,1,2021.08.05 19:49,2021.08.22,4,4,2604,0
se,610,313616,37133,38172,3,1,2021.08.05 19:49,2021.08.01,2,2,1658,891
se,505,210688,36029,36609,2,1,2021.08.05 19:50,2021.08.09,2,2,528,0
da,3070,291982,36729,37356,2,1,2021.08.05 19:50,2021.08.17,2,2,2566,561
se,6828,313617,35626,35885,2,1,2021.08.05 19:51,2021.09.03,2,2,1844,0
se,6205,313618,37372,38183,2,1,2021.08.05 19:51,2021.08.02,4,2,1489,625
da,1140,313619,37494,37698,3,1,2021.08.05 19:51,2021.08.04,3,3,2669,1103
da,509,39952,35830,38328,5,1,2021.08.05 19:52,2021.08.29,2,2,2903,561
da,509,171197,35830,38328,5,1,2021.08.05 19:53,2021.08.26,5,4,1481,519
da,1474,86746,38369,38397,3,1,2021.08.05 19:54,2021.08.09,2,2,2378,561
da,1474,313620,38369,38397,2,1,2021.08.05 19:54,2021.08.26,2,2,1601,519
da,1474,277031,38369,38397,2,1,2021.08.05 19:55,2021.08.10,2,2,3898,901
da,5348,15091,36081,36081,5,1,2021.08.05 19:57,2021.08.13,3,2,3870,561
se,6761,208429,38439,38482,2,1,2021.08.05 19:58,2021.08.26,4,4,4006,625
da,1557,15091,36679,36700,4,1,2021.08.05 19:59,2021.08.18,3,2,2786,561
da,314,223169,36842,36842,2,1,2021.08.05 20:02,2021.08.07,3,3,1997,0
no,7763,313622,35868,35868,2,1,2021.08.05 20:02,2021.08.18,2,2,4884,1031
da,1388,31492,36278,36278,3,1,2021.08.05 20:03,2021.08.31,2,2,4914,0
no,1952,313624,37905,38077,2,1,2021.08.05 20:06,2021.08.27,2,2,4584,414
da,3070,191087,35506,37357,3,1,2021.08.05 20:07,2021.08.18,2,2,3109,519
da,325,313625,36851,37052,2,1,2021.08.05 20:08,2021.08.26,4,4,2176,1029
da,648,313626,37391,38414,2,1,2021.08.05 20:09,2021.08.25,2,2,958,561
de,4455,313627,38295,38295,3,1,2021.08.05 20:10,2021.08.10,4,4,3100,0
no,6729,313622,37555,38128,2,1,2021.08.05 20:11,2021.08.25,2,2,1401,1031
da,1187,179445,37951,37954,2,1,2021.08.05 20:11,2021.08.09,2,2,1736,1331
da,8107,67121,38117,38117,6,1,2021.08.05 20:11,2021.08.25,3,3,2125,1103
da,1930,238568,35151,38485,3,1,2021.08.05 20:12,2021.08.07,4,2,4063,519
da,4274,37179,38036,38036,2,1,2021.08.05 20:12,2021.08.20,2,2,3582,672
da,3821,313628,36675,38018,2,1,2021.08.05 20:13,2021.08.18,2,2,2884,519
se,6828,313629,35626,35885,3,1,2021.08.05 20:13,2021.08.11,4,4,4885,0
da,969,313630,37994,37994,3,1,2021.08.05 20:14,2021.08.21,2,2,618,0
da,7516,220912,35263,37987,2,1,2021.08.05 20:16,2021.08.11,2,2,3592,519
da,3022,313631,38325,38325,5,1,2021.08.05 20:18,2021.08.25,2,2,594,1313
da,492,313633,35003,35369,6,1,2021.08.05 20:21,2021.08.11,4,2,2603,561
da,6043,94066,33818,37624,2,1,2021.08.05 20:22,2021.08.22,4,4,751,1029
da,2582,120310,36952,37267,2,1,2021.08.05 20:22,2021.08.05,2,2,1761,519
da,5394,313634,35108,36253,5,1,2021.08.05 20:23,2021.08.19,3,2,4610,0
se,996,313635,36625,36625,2,1,2021.08.05 20:25,2021.08.19,2,2,1718,1114
da,2655,313628,36856,36856,2,1,2021.08.05 20:25,2021.08.20,2,2,1852,519
se,6828,147218,35626,35885,2,1,2021.08.05 20:26,2021.08.04,4,4,2933,625
da,3643,313608,8819,35486,2,1,2021.08.05 20:26,2021.08.21,2,2,2371,561
se,4759,303411,37537,38225,2,1,2021.08.05 20:29,2021.08.04,2,2,4443,1111
da,1930,313636,37884,38498,5,1,2021.08.05 20:31,2021.08.26,2,2,1767,519
no,1952,185582,37905,38077,2,1,2021.08.05 20:31,2021.08.12,3,3,3726,651
da,492,313637,37638,37795,5,1,2021.08.05 20:31,2021.08.19,4,2,4799,519
da,7516,313638,35263,37987,3,1,2021.08.05 20:32,2021.08.18,2,2,1202,1345
de,7690,313639,35070,35340,2,1,2021.08.05 20:32,2021.08.28,4,4,3226,0
se,7662,299240,37581,37581,2,1,2021.08.05 20:32,2021.08.25,4,4,3075,625
se,946,313640,36152,38177,2,1,2021.08.05 20:33,2021.09.03,2,2,3013,0
da,7520,313641,37866,37866,2,1,2021.08.05 20:33,2021.08.21,2,2,3479,0
da,884,313642,35385,38134,1,1,2021.08.05 20:34,2021.08.08,2,2,3364,519
da,1031,313643,36173,38099,3,1,2021.08.05 20:34,2021.10.11,2,2,832,519
se,846,271918,38466,38472,2,1,2021.08.05 20:38,2021.08.07,1,1,1160,1037
da,492,313645,37638,37795,5,1,2021.08.05 20:39,2021.08.02,2,2,1810,0
se,1394,231925,38463,38464,2,1,2021.08.05 20:40,2021.08.27,2,2,3566,1351
da,645,313646,37390,37390,2,1,2021.08.05 20:41,2021.08.12,2,2,3767,519
se,595,313649,36137,37804,2,1,2021.08.05 20:43,2021.08.06,2,2,4910,1037
de,595,313650,36137,37804,2,1,2021.08.05 20:44,2021.08.07,2,2,2597,436
da,4637,303617,35796,38457,2,1,2021.08.05 20:44,2021.09.17,2,2,1891,1313
se,3415,185279,38437,38437,3,1,2021.08.05 20:45,2021.08.16,2,2,3278,0
se,5470,313652,38053,38207,2,1,2021.08.05 20:46,2021.08.12,2,2,978,625
se,4893,313653,38435,38435,3,1,2021.08.05 20:48,2021.08.15,2,2,4654,625
da,2360,299684,37179,37179,7,1,2021.08.05 20:52,2021.08.11,2,2,3798,519
da,648,313656,37391,38414,2,1,2021.08.05 20:53,2021.08.14,2,2,964,1029
da,1072,313657,36704,38499,2,1,2021.08.05 20:54,2021.08.19,2,2,2194,1103
se,1070,237989,37747,38188,3,1,2021.08.05 20:54,2021.08.08,2,2,1745,1343
se,8006,313658,38467,38467,2,1,2021.08.05 20:54,2021.08.06,4,4,1535,1037
da,3061,234752,36798,37362,2,1,2021.08.05 20:54,2021.08.14,2,2,2156,0
da,1108,313659,36057,37438,2,1,2021.08.05 20:55,2021.08.23,2,2,2613,0
da,4633,288366,35791,36175,2,1,2021.08.05 20:56,2021.09.09,2,2,2145,519
se,846,222145,38058,38058,2,1,2021.08.05 20:57,2021.08.03,3,3,3880,1037
da,314,55545,36842,36842,3,1,2021.08.05 20:57,2021.08.19,2,2,2220,0
da,893,196259,36172,38080,3,1,2021.08.05 21:01,2021.08.02,2,2,2978,1100
da,3368,313661,36702,36702,2,1,2021.08.05 21:01,2021.08.13,2,2,3276,1313
da,1930,177568,35151,38485,2,1,2021.08.05 21:02,2021.08.25,5,5,1047,116
de,7690,313662,35070,35340,2,1,2021.08.05 21:03,2021.10.15,6,4,2829,0
se,5710,313663,38066,38132,3,1,2021.08.05 21:03,2021.08.21,2,2,3429,0
da,1665,313664,37737,37737,2,1,2021.08.05 21:06,2021.08.16,2,2,2828,519
da,7730,313225,36083,37937,2,1,2021.08.05 21:06,2021.08.06,2,2,1394,761
da,1627,273286,35879,35879,2,1,2021.08.05 21:12,2021.08.09,4,4,3321,519
de,1072,313666,36113,38486,4,1,2021.08.05 21:13,2021.08.28,4,4,1098,1034
da,966,239836,38061,38431,2,1,2021.08.05 21:13,2021.08.09,2,2,2407,761
se,6761,222197,38439,38482,2,1,2021.08.05 21:14,2021.08.27,2,2,603,625
se,5710,7673,38066,38132,3,1,2021.08.05 21:15,2021.08.03,2,2,1468,905
da,2334,273286,36596,36596,2,1,2021.08.05 21:19,2021.08.11,4,4,705,519
se,2125,313669,38509,38509,2,1,2021.08.05 21:20,2021.08.16,2,2,4262,1037
se,6945,251838,36805,36805,2,1,2021.08.05 21:20,2021.08.12,2,2,4302,0
da,1930,260473,35151,38485,2,1,2021.08.05 21:21,2021.10.08,6,6,3388,901
da,1031,313671,36173,38099,2,1,2021.08.05 21:22,2021.09.10,2,2,972,1029
da,1474,313672,38369,38397,2,1,2021.08.05 21:22,2021.08.26,2,2,2410,672
se,2773,270947,36246,38234,2,1,2021.08.05 21:23,2021.08.28,4,4,4779,625
se,6828,213992,35626,35885,2,1,2021.08.05 21:24,2021.08.08,2,2,2203,905
da,1171,293391,35914,35914,2,1,2021.08.05 21:24,2021.08.14,5,5,3381,0
da,1072,248767,36704,38499,4,1,2021.08.05 21:24,2021.08.22,2,2,4583,0
de,952,291532,33784,33784,2,1,2021.08.05 21:24,2021.11.19,2,2,4858,911
da,1627,13059,37664,37664,2,1,2021.08.05 21:26,2021.08.30,4,4,4550,561
da,2995,313674,35558,37354,2,1,2021.08.05 21:26,2021.08.15,2,2,2785,0
da,3260,193562,35892,35985,2,1,2021.08.05 21:26,2021.08.27,2,2,650,561
de,1374,313675,36259,36259,2,1,2021.08.05 21:27,2021.08.22,2,2,4450,436
de,5534,280537,35665,35665,2,1,2021.08.05 21:29,2021.08.08,2,2,1884,1034
da,7516,193562,35263,37987,3,1,2021.08.05 21:29,2021.08.29,2,2,4222,561
se,5994,313676,36696,38191,2,1,2021.08.05 21:29,2021.08.09,4,4,1586,1114
de,7829,312770,36456,36456,2,1,2021.08.05 21:31,2021.08.22,2,2,711,1132
de,499,312770,37845,37845,2,1,2021.08.05 21:32,2021.08.20,2,2,2150,1132
se,5470,174386,36493,38205,2,1,2021.08.05 21:32,2021.09.16,2,2,2312,716
se,5470,174388,36493,38205,2,1,2021.08.05 21:32,2021.09.16,2,2,1320,1086
da,1253,313677,35918,35918,2,1,2021.08.05 21:32,2021.08.16,2,2,515,519
da,4728,313678,34982,38334,5,1,2021.08.05 21:36,2021.08.18,2,2,1277,0
se,2125,313679,38509,38509,2,1,2021.08.05 21:37,2021.08.21,4,4,1078,1343
se,6958,177450,35341,38148,2,1,2021.08.05 21:37,2021.08.15,2,2,3876,625
da,7520,313680,37866,37866,2,1,2021.08.05 21:40,2021.08.11,2,2,3254,0
da,1233,313681,36357,38299,5,1,2021.08.05 21:41,2021.08.18,5,4,1493,519
da,937,313682,36640,36864,3,1,2021.08.05 21:41,2021.09.01,2,2,2944,519
da,647,313657,37388,37388,2,1,2021.08.05 21:43,2021.08.21,2,2,3810,561
se,6958,270947,35341,38148,2,1,2021.08.05 21:44,2021.08.26,4,4,1049,625
se,2125,313683,38509,38509,2,1,2021.08.05 21:44,2021.08.16,2,2,575,1086
se,846,313684,38466,38472,2,1,2021.08.05 21:45,2021.08.07,2,2,2952,1086
da,6188,296037,34764,34999,1,1,2021.08.05 21:46,2021.08.05,4,4,3545,561
se,5807,174386,35171,35281,2,1,2021.08.05 21:46,2021.08.20,2,2,2207,716
se,5807,174388,35171,35281,2,1,2021.08.05 21:46,2021.08.20,2,2,3656,1086
da,4274,59627,38036,38036,3,1,2021.08.05 21:46,2021.08.01,2,2,938,561
da,1551,256775,35568,35568,3,1,2021.08.05 21:47,2021.08.02,3,2,4738,561
da,1377,61833,36205,37300,4,1,2021.08.05 21:48,2021.08.23,2,2,2773,901
se,3415,313686,38437,38437,2,1,2021.08.05 21:50,2021.08.22,2,2,715,625
da,645,313667,37390,37390,2,1,2021.08.05 21:51,2021.08.12,2,2,3885,0
da,3894,266753,34064,38404,2,1,2021.08.05 21:52,2021.08.20,2,2,3225,0
da,1505,3807,36282,37780,2,1,2021.08.05 21:54,2021.08.07,4,2,1714,561
se,846,313687,38466,38472,2,1,2021.08.05 21:54,2021.08.10,2,2,2572,1113
